f_date,input_date,s_input_date,week_of_year,input_week_day,puin,cnt,f_rank,t_r_puin
20191027,20191019,2019-10-19,42,6,1750829258,185,132,1750829258
20191027,20191027,2019-10-27,43,7,1750829258,134,132,1750829258
20191027,20191015,2019-10-15,42,2,1750829258,259,132,1750829258
20191027,20190924,2019-09-24,39,2,1750829258,270,132,1750829258
20191027,20190914,2019-09-14,37,6,1750829258,151,132,1750829258
20191027,20190930,2019-09-30,40,1,1750829258,216,132,1750829258
20191027,20191007,2019-10-07,41,1,1750829258,127,132,1750829258
20191027,20190904,2019-09-04,36,3,1750829258,358,132,1750829258
20191027,20191016,2019-10-16,42,3,1750829258,271,132,1750829258
20191027,20190916,2019-09-16,38,1,1750829258,231,132,1750829258
20191027,20191010,2019-10-10,41,4,1750829258,254,132,1750829258
20191027,20190905,2019-09-05,36,4,1750829258,349,132,1750829258
20191027,20191008,2019-10-08,41,2,1750829258,236,132,1750829258
20191027,20190920,2019-09-20,38,5,1750829258,260,132,1750829258
20191027,20191013,2019-10-13,41,7,1750829258,171,132,1750829258
20191027,20190927,2019-09-27,39,5,1750829258,239,132,1750829258
20191027,20190908,2019-09-08,36,7,1750829258,314,132,1750829258
20191027,20191004,2019-10-04,40,5,1750829258,151,132,1750829258
20191027,20191011,2019-10-11,41,5,1750829258,206,132,1750829258
20191027,20190926,2019-09-26,39,4,1750829258,255,132,1750829258
20191027,20190929,2019-09-29,39,7,1750829258,215,132,1750829258
20191027,20190910,2019-09-10,37,2,1750829258,339,132,1750829258
20191027,20190918,2019-09-18,38,3,1750829258,231,132,1750829258
20191027,20190925,2019-09-25,39,3,1750829258,262,132,1750829258
20191027,20191017,2019-10-17,42,4,1750829258,264,132,1750829258
20191027,20190906,2019-09-06,36,5,1750829258,860,132,1750829258
20191027,20190909,2019-09-09,37,1,1750829258,1447,132,1750829258
20191027,20190911,2019-09-11,37,3,1750829258,330,132,1750829258
20191027,20191005,2019-10-05,40,6,1750829258,163,132,1750829258
20191027,20191021,2019-10-21,43,1,1750829258,232,132,1750829258
20191027,20190907,2019-09-07,36,6,1750829258,266,132,1750829258
20191027,20190919,2019-09-19,38,4,1750829258,232,132,1750829258
20191027,20191009,2019-10-09,41,3,1750829258,217,132,1750829258
20191027,20191014,2019-10-14,42,1,1750829258,243,132,1750829258
20191027,20191025,2019-10-25,43,5,1750829258,288,132,1750829258
20191027,20190915,2019-09-15,37,7,1750829258,178,132,1750829258
20191027,20191026,2019-10-26,43,6,1750829258,149,132,1750829258
20191027,20191006,2019-10-06,40,7,1750829258,141,132,1750829258
20191027,20191001,2019-10-01,40,2,1750829258,162,132,1750829258
20191027,20190922,2019-09-22,38,7,1750829258,161,132,1750829258
20191027,20191020,2019-10-20,42,7,1750829258,156,132,1750829258
20191027,20190923,2019-09-23,39,1,1750829258,237,132,1750829258
20191027,20191003,2019-10-03,40,4,1750829258,155,132,1750829258
20191027,20190921,2019-09-21,38,6,1750829258,197,132,1750829258
20191027,20191022,2019-10-22,43,2,1750829258,288,132,1750829258
20191027,20190912,2019-09-12,37,4,1750829258,249,132,1750829258
20191027,20190917,2019-09-17,38,2,1750829258,248,132,1750829258
20191027,20191014,2019-10-14,42,1,1750834110,282,171,1750834110
20191027,20191027,2019-10-27,43,7,1750834110,142,171,1750834110
20191027,20190906,2019-09-06,36,5,1750834110,849,171,1750834110
20191027,20191004,2019-10-04,40,5,1750834110,155,171,1750834110
20191027,20191024,2019-10-24,43,4,1750834110,249,171,1750834110
20191027,20190924,2019-09-24,39,2,1750834110,260,171,1750834110
20191027,20191011,2019-10-11,41,5,1750834110,218,171,1750834110
20191027,20190910,2019-09-10,37,2,1750834110,345,171,1750834110
20191027,20191022,2019-10-22,43,2,1750834110,245,171,1750834110
20191027,20190927,2019-09-27,39,5,1750834110,244,171,1750834110
20191027,20190926,2019-09-26,39,4,1750834110,251,171,1750834110
20191027,20190919,2019-09-19,38,4,1750834110,216,171,1750834110
20191027,20190903,2019-09-03,36,2,1750834110,336,171,1750834110
20191027,20191018,2019-10-18,42,5,1750834110,280,171,1750834110
20191027,20190929,2019-09-29,39,7,1750834110,244,171,1750834110
20191027,20190914,2019-09-14,37,6,1750834110,141,171,1750834110
20191027,20190904,2019-09-04,36,3,1750834110,329,171,1750834110
20191027,20191015,2019-10-15,42,2,1750834110,227,171,1750834110
20191027,20190925,2019-09-25,39,3,1750834110,248,171,1750834110
20191027,20190908,2019-09-08,36,7,1750834110,295,171,1750834110
20191027,20190928,2019-09-28,39,6,1750834110,178,171,1750834110
20191027,20191020,2019-10-20,42,7,1750834110,173,171,1750834110
20191027,20190918,2019-09-18,38,3,1750834110,224,171,1750834110
20191027,20190912,2019-09-12,37,4,1750834110,273,171,1750834110
20191027,20191008,2019-10-08,41,2,1750834110,223,171,1750834110
20191027,20191025,2019-10-25,43,5,1750834110,243,171,1750834110
20191027,20191001,2019-10-01,40,2,1750834110,155,171,1750834110
20191027,20190905,2019-09-05,36,4,1750834110,308,171,1750834110
20191027,20191021,2019-10-21,43,1,1750834110,264,171,1750834110
20191027,20191007,2019-10-07,41,1,1750834110,156,171,1750834110
20191027,20190911,2019-09-11,37,3,1750834110,285,171,1750834110
20191027,20190907,2019-09-07,36,6,1750834110,237,171,1750834110
20191027,20191012,2019-10-12,41,6,1750834110,216,171,1750834110
20191027,20191006,2019-10-06,40,7,1750834110,153,171,1750834110
20191027,20190917,2019-09-17,38,2,1750834110,234,171,1750834110
20191027,20191005,2019-10-05,40,6,1750834110,135,171,1750834110
20191027,20190913,2019-09-13,37,5,1750834110,148,171,1750834110
20191027,20191017,2019-10-17,42,4,1750834110,242,171,1750834110
20191027,20190916,2019-09-16,38,1,1750834110,229,171,1750834110
20191027,20191019,2019-10-19,42,6,1750834110,171,171,1750834110
20191027,20190909,2019-09-09,37,1,1750834110,1451,171,1750834110
20191027,20191016,2019-10-16,42,3,1750834110,249,171,1750834110
20191027,20190930,2019-09-30,40,1,1750834110,202,171,1750834110
20191027,20191013,2019-10-13,41,7,1750834110,166,171,1750834110
20191027,20190920,2019-09-20,38,5,1750834110,298,171,1750834110
20191027,20190921,2019-09-21,38,6,1750834110,214,171,1750834110
20191027,20191026,2019-10-26,43,6,1750834110,154,171,1750834110
20191027,20191003,2019-10-03,40,4,1750834110,137,171,1750834110
20191027,20190923,2019-09-23,39,1,1750834110,243,171,1750834110
20191027,20191002,2019-10-02,40,3,1750834110,163,171,1750834110
20191027,20190915,2019-09-15,37,7,1750834110,159,171,1750834110
20191027,20191010,2019-10-10,41,4,1750834110,215,171,1750834110
20191027,20190902,2019-09-02,36,1,1750834110,329,171,1750834110
20191027,20191023,2019-10-23,43,3,1750834110,258,171,1750834110
20191027,20190922,2019-09-22,38,7,1750834110,159,171,1750834110
20191027,20191009,2019-10-09,41,3,1750834110,239,171,1750834110
20191027,20191002,2019-10-02,40,3,1750840300,166,151,1750840300
20191027,20190912,2019-09-12,37,4,1750840300,253,151,1750840300
20191027,20190903,2019-09-03,36,2,1750840300,322,151,1750840300
20191027,20191009,2019-10-09,41,3,1750840300,262,151,1750840300
20191027,20190916,2019-09-16,38,1,1750840300,209,151,1750840300
20191027,20190930,2019-09-30,40,1,1750840300,217,151,1750840300
20191027,20190925,2019-09-25,39,3,1750840300,253,151,1750840300
20191027,20191010,2019-10-10,41,4,1750840300,251,151,1750840300
20191027,20191022,2019-10-22,43,2,1750840300,258,151,1750840300
20191027,20190921,2019-09-21,38,6,1750840300,210,151,1750840300
20191027,20191023,2019-10-23,43,3,1750840300,258,151,1750840300
20191027,20191026,2019-10-26,43,6,1750840300,159,151,1750840300
20191027,20190928,2019-09-28,39,6,1750840300,189,151,1750840300
20191027,20190904,2019-09-04,36,3,1750840300,364,151,1750840300
20191027,20190910,2019-09-10,37,2,1750840300,314,151,1750840300
20191027,20191027,2019-10-27,43,7,1750840300,136,151,1750840300
20191027,20190927,2019-09-27,39,5,1750840300,247,151,1750840300
20191027,20190920,2019-09-20,38,5,1750840300,265,151,1750840300
20191027,20190906,2019-09-06,36,5,1750840300,860,151,1750840300
20191027,20191003,2019-10-03,40,4,1750840300,154,151,1750840300
20191027,20190929,2019-09-29,39,7,1750840300,210,151,1750840300
20191027,20191015,2019-10-15,42,2,1750840300,238,151,1750840300
20191027,20190923,2019-09-23,39,1,1750840300,255,151,1750840300
20191027,20191019,2019-10-19,42,6,1750840300,191,151,1750840300
20191027,20190907,2019-09-07,36,6,1750840300,279,151,1750840300
20191027,20190905,2019-09-05,36,4,1750840300,333,151,1750840300
20191027,20190911,2019-09-11,37,3,1750840300,328,151,1750840300
20191027,20191024,2019-10-24,43,4,1750840300,263,151,1750840300
20191027,20190924,2019-09-24,39,2,1750840300,274,151,1750840300
20191027,20191011,2019-10-11,41,5,1750840300,226,151,1750840300
20191027,20191025,2019-10-25,43,5,1750840300,270,151,1750840300
20191027,20191006,2019-10-06,40,7,1750840300,159,151,1750840300
20191027,20191005,2019-10-05,40,6,1750840300,145,151,1750840300
20191027,20190908,2019-09-08,36,7,1750840300,308,151,1750840300
20191027,20191001,2019-10-01,40,2,1750840300,164,151,1750840300
20191027,20190913,2019-09-13,37,5,1750840300,172,151,1750840300
20191027,20191014,2019-10-14,42,1,1750840300,249,151,1750840300
20191027,20191004,2019-10-04,40,5,1750840300,153,151,1750840300
20191027,20190917,2019-09-17,38,2,1750840300,224,151,1750840300
20191027,20190909,2019-09-09,37,1,1750840300,1487,151,1750840300
20191027,20190919,2019-09-19,38,4,1750840300,215,151,1750840300
20191027,20190922,2019-09-22,38,7,1750840300,155,151,1750840300
20191027,20191013,2019-10-13,41,7,1750840300,176,151,1750840300
20191027,20191017,2019-10-17,42,4,1750840300,244,151,1750840300
20191027,20191016,2019-10-16,42,3,1750840300,272,151,1750840300
20191027,20190926,2019-09-26,39,4,1750840300,286,151,1750840300
20191027,20191008,2019-10-08,41,2,1750840300,195,151,1750840300
20191027,20190914,2019-09-14,37,6,1750840300,159,151,1750840300
20191027,20191007,2019-10-07,41,1,1750840300,163,151,1750840300
20191027,20191020,2019-10-20,42,7,1750840300,170,151,1750840300
20191027,20191021,2019-10-21,43,1,1750840300,235,151,1750840300
20191027,20190918,2019-09-18,38,3,1750840300,238,151,1750840300
20191027,20191018,2019-10-18,42,5,1750840300,234,151,1750840300
20191027,20190902,2019-09-02,36,1,1750840300,312,151,1750840300
20191027,20191012,2019-10-12,41,6,1750840300,214,151,1750840300
20191027,20190915,2019-09-15,37,7,1750840300,145,151,1750840300
20191027,20190903,2019-09-03,36,2,1750841059,299,157,1750841059
20191027,20190904,2019-09-04,36,3,1750841059,361,157,1750841059
20191027,20190912,2019-09-12,37,4,1750841059,313,157,1750841059
20191027,20190923,2019-09-23,39,1,1750841059,220,157,1750841059
20191027,20190928,2019-09-28,39,6,1750841059,139,157,1750841059
20191027,20191022,2019-10-22,43,2,1750841059,288,157,1750841059
20191027,20191009,2019-10-09,41,3,1750841059,227,157,1750841059
20191027,20190914,2019-09-14,37,6,1750841059,151,157,1750841059
20191027,20190921,2019-09-21,38,6,1750841059,216,157,1750841059
20191027,20191011,2019-10-11,41,5,1750841059,184,157,1750841059
20191027,20191015,2019-10-15,42,2,1750841059,221,157,1750841059
20191027,20190922,2019-09-22,38,7,1750841059,181,157,1750841059
20191027,20190917,2019-09-17,38,2,1750841059,219,157,1750841059
20191027,20190930,2019-09-30,40,1,1750841059,185,157,1750841059
20191027,20190916,2019-09-16,38,1,1750841059,249,157,1750841059
20191027,20190926,2019-09-26,39,4,1750841059,295,157,1750841059
20191027,20191024,2019-10-24,43,4,1750841059,248,157,1750841059
20191027,20190911,2019-09-11,37,3,1750841059,307,157,1750841059
20191027,20191013,2019-10-13,41,7,1750841059,154,157,1750841059
20191027,20190925,2019-09-25,39,3,1750841059,262,157,1750841059
20191027,20191003,2019-10-03,40,4,1750841059,147,157,1750841059
20191027,20191007,2019-10-07,41,1,1750841059,145,157,1750841059
20191027,20191017,2019-10-17,42,4,1750841059,246,157,1750841059
20191027,20190927,2019-09-27,39,5,1750841059,244,157,1750841059
20191027,20190910,2019-09-10,37,2,1750841059,331,157,1750841059
20191027,20190902,2019-09-02,36,1,1750841059,306,157,1750841059
20191027,20191026,2019-10-26,43,6,1750841059,162,157,1750841059
20191027,20190915,2019-09-15,37,7,1750841059,148,157,1750841059
20191027,20191006,2019-10-06,40,7,1750841059,145,157,1750841059
20191027,20191027,2019-10-27,43,7,1750841059,130,157,1750841059
20191027,20191021,2019-10-21,43,1,1750841059,224,157,1750841059
20191027,20191019,2019-10-19,42,6,1750841059,167,157,1750841059
20191027,20191005,2019-10-05,40,6,1750841059,139,157,1750841059
20191027,20191010,2019-10-10,41,4,1750841059,239,157,1750841059
20191027,20191002,2019-10-02,40,3,1750841059,157,157,1750841059
20191027,20191014,2019-10-14,42,1,1750841059,272,157,1750841059
20191027,20190909,2019-09-09,37,1,1750841059,1502,157,1750841059
20191027,20190929,2019-09-29,39,7,1750841059,219,157,1750841059
20191027,20191004,2019-10-04,40,5,1750841059,163,157,1750841059
20191027,20191023,2019-10-23,43,3,1750841059,271,157,1750841059
20191027,20190905,2019-09-05,36,4,1750841059,342,157,1750841059
20191027,20191012,2019-10-12,41,6,1750841059,212,157,1750841059
20191027,20191025,2019-10-25,43,5,1750841059,250,157,1750841059
20191027,20191016,2019-10-16,42,3,1750841059,244,157,1750841059
20191027,20190918,2019-09-18,38,3,1750841059,211,157,1750841059
20191027,20190920,2019-09-20,38,5,1750841059,276,157,1750841059
20191027,20190908,2019-09-08,36,7,1750841059,287,157,1750841059
20191027,20190924,2019-09-24,39,2,1750841059,254,157,1750841059
20191027,20191001,2019-10-01,40,2,1750841059,146,157,1750841059
20191027,20191008,2019-10-08,41,2,1750841059,234,157,1750841059
20191027,20190906,2019-09-06,36,5,1750841059,821,157,1750841059
20191027,20190919,2019-09-19,38,4,1750841059,215,157,1750841059
20191027,20191020,2019-10-20,42,7,1750841059,169,157,1750841059
20191027,20191018,2019-10-18,42,5,1750841059,250,157,1750841059
20191027,20190913,2019-09-13,37,5,1750841059,165,157,1750841059
20191027,20190907,2019-09-07,36,6,1750841059,294,157,1750841059
20191027,20190924,2019-09-24,39,2,1750843434,233,168,1750843434
20191027,20191025,2019-10-25,43,5,1750843434,247,168,1750843434
20191027,20191001,2019-10-01,40,2,1750843434,157,168,1750843434
20191027,20190918,2019-09-18,38,3,1750843434,206,168,1750843434
20191027,20190928,2019-09-28,39,6,1750843434,152,168,1750843434
20191027,20190912,2019-09-12,37,4,1750843434,266,168,1750843434
20191027,20191021,2019-10-21,43,1,1750843434,223,168,1750843434
20191027,20190908,2019-09-08,36,7,1750843434,318,168,1750843434
20191027,20191014,2019-10-14,42,1,1750843434,276,168,1750843434
20191027,20191019,2019-10-19,42,6,1750843434,175,168,1750843434
20191027,20190907,2019-09-07,36,6,1750843434,238,168,1750843434
20191027,20190903,2019-09-03,36,2,1750843434,311,168,1750843434
20191027,20191020,2019-10-20,42,7,1750843434,163,168,1750843434
20191027,20191013,2019-10-13,41,7,1750843434,178,168,1750843434
20191027,20190930,2019-09-30,40,1,1750843434,219,168,1750843434
20191027,20191018,2019-10-18,42,5,1750843434,250,168,1750843434
20191027,20191003,2019-10-03,40,4,1750843434,138,168,1750843434
20191027,20191015,2019-10-15,42,2,1750843434,261,168,1750843434
20191027,20190914,2019-09-14,37,6,1750843434,147,168,1750843434
20191027,20191026,2019-10-26,43,6,1750843434,141,168,1750843434
20191027,20190925,2019-09-25,39,3,1750843434,259,168,1750843434
20191027,20190910,2019-09-10,37,2,1750843434,318,168,1750843434
20191027,20190927,2019-09-27,39,5,1750843434,271,168,1750843434
20191027,20190920,2019-09-20,38,5,1750843434,229,168,1750843434
20191027,20191007,2019-10-07,41,1,1750843434,134,168,1750843434
20191027,20191004,2019-10-04,40,5,1750843434,155,168,1750843434
20191027,20191011,2019-10-11,41,5,1750843434,217,168,1750843434
20191027,20191010,2019-10-10,41,4,1750843434,250,168,1750843434
20191027,20191008,2019-10-08,41,2,1750843434,247,168,1750843434
20191027,20190917,2019-09-17,38,2,1750843434,242,168,1750843434
20191027,20191005,2019-10-05,40,6,1750843434,121,168,1750843434
20191027,20191012,2019-10-12,41,6,1750843434,192,168,1750843434
20191027,20190923,2019-09-23,39,1,1750843434,233,168,1750843434
20191027,20190926,2019-09-26,39,4,1750843434,237,168,1750843434
20191027,20191027,2019-10-27,43,7,1750843434,142,168,1750843434
20191027,20191023,2019-10-23,43,3,1750843434,262,168,1750843434
20191027,20190911,2019-09-11,37,3,1750843434,309,168,1750843434
20191027,20190922,2019-09-22,38,7,1750843434,183,168,1750843434
20191027,20190904,2019-09-04,36,3,1750843434,322,168,1750843434
20191027,20190915,2019-09-15,37,7,1750843434,164,168,1750843434
20191027,20190905,2019-09-05,36,4,1750843434,331,168,1750843434
20191027,20190919,2019-09-19,38,4,1750843434,201,168,1750843434
20191027,20190902,2019-09-02,36,1,1750843434,308,168,1750843434
20191027,20191024,2019-10-24,43,4,1750843434,259,168,1750843434
20191027,20190909,2019-09-09,37,1,1750843434,1495,168,1750843434
20191027,20190916,2019-09-16,38,1,1750843434,260,168,1750843434
20191027,20191022,2019-10-22,43,2,1750843434,274,168,1750843434
20191027,20190929,2019-09-29,39,7,1750843434,203,168,1750843434
20191027,20190906,2019-09-06,36,5,1750843434,819,168,1750843434
20191027,20191006,2019-10-06,40,7,1750843434,123,168,1750843434
20191027,20191017,2019-10-17,42,4,1750843434,256,168,1750843434
20191027,20191009,2019-10-09,41,3,1750843434,220,168,1750843434
20191027,20190913,2019-09-13,37,5,1750843434,175,168,1750843434
20191027,20190921,2019-09-21,38,6,1750843434,191,168,1750843434
20191027,20191002,2019-10-02,40,3,1750843434,145,168,1750843434
20191027,20191016,2019-10-16,42,3,1750843434,254,168,1750843434
20191027,20191027,2019-10-27,43,7,1750843926,127,77,1750843926
20191027,20190927,2019-09-27,39,5,1750843926,239,77,1750843926
20191027,20190918,2019-09-18,38,3,1750843926,239,77,1750843926
20191027,20191011,2019-10-11,41,5,1750843926,226,77,1750843926
20191027,20191017,2019-10-17,42,4,1750843926,237,77,1750843926
20191027,20191026,2019-10-26,43,6,1750843926,137,77,1750843926
20191027,20191006,2019-10-06,40,7,1750843926,140,77,1750843926
20191027,20191012,2019-10-12,41,6,1750843926,201,77,1750843926
20191027,20190925,2019-09-25,39,3,1750843926,227,77,1750843926
20191027,20191023,2019-10-23,43,3,1750843926,247,77,1750843926
20191027,20191025,2019-10-25,43,5,1750843926,263,77,1750843926
20191027,20190930,2019-09-30,40,1,1750843926,205,77,1750843926
